Hour,Solar Power Output (kWh)
2050,3464.182
2051,4424.096
2052,5316.814
2053,5818.238
2054,5635.03
2055,4841.814
2056,3626.743
2057,2775.004
2058,1484.697
2059,307.604
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,512.185
2073,1613.616
2074,3346.782
2075,4477.329
2076,4714.051
2077,5869.845
2078,6021.285
2079,5779.772
2080,4877.773
2081,3520.194
2082,1897.807
2083,389.852
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,764.82
2097,2098.103
2098,3554.333
2099,4766.71
2100,5580.064
2101,5815.576
2102,5649.862
2103,5096.632
2104,4049.846
2105,2786.851
2106,1504.583
2107,339.531
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,602.387
2121,1839.951
2122,2982.173
2123,4534.969
2124,6179.499
2125,6548.457
2126,6479.244
2127,5959.856
2128,4975.783
2129,3683.648
2130,1994.896
2131,442.312
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,846.224
2145,2576.778
2146,4222.379
2147,5437.62
2148,6186.95
2149,6607.253
2150,6523.244
2151,5919.683
2152,5029.741
2153,3390.871
2154,1844.443
2155,458.617
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,34.141
2169,2549.961
2170,4338.135
2171,6197.561
2172,7444.717
2173,8048.008
2174,8109.066
2175,7571.174
2176,5965.844
2177,4769.521
2178,2134.121
2179,477.486
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,618.555
2193,1761.811
2194,5164.453
2195,6830.545
2196,7926.39
2197,8333.333
2198,8333.333
2199,7769.586
2200,6585.222
2201,4877.796
2202,2690.492
2203,647.65
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,724.452
2217,2263.921
2218,4134.134
2219,3336.211
2220,4769.894
2221,4689.565
2222,3950.365
2223,4063.899
2224,1500.184
2225,1174.504
2226,406.001
2227,319.087
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,34.552
2241,1187.535
2242,997.097
2243,2836.725
2244,5018.357
2245,4910.091
2246,1449.277
2247,1070.182
2248,2048.165
2249,1003.415
2250,956.94
2251,354.707
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,28.868
2264,1077.679
2265,3098.912
2266,5033.64
2267,6229.271
2268,8174.025
2269,8333.333
2270,8333.333
2271,8107.338
2272,6273.668
2273,4497.22
2274,2408.765
2275,758.845
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,48.738
2288,1417.351
2289,3737.364
2290,5739.346
2291,7229.456
2292,8157.298
2293,8333.333
2294,8333.333
2295,7659.697
2296,6602.313
2297,5023.932
2298,2916.713
2299,798.062
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,57.828
2312,1412.334
2313,3621.375
2314,5642.565
2315,7200.2
2316,8217.45
2317,8333.333
2318,8254.338
2319,7350.383
2320,5958.833
2321,4311.601
2322,1913.375
2323,664.384
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,48.307
2336,1342.921
2337,3368.409
2338,5075.717
2339,5615.833
2340,7507.516
2341,8198.72
2342,8018.154
2343,7118.841
2344,5498.68
2345,3815.497
2346,1169.747
2347,403.357
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,37.481
2360,980.046
2361,3052.045
2362,5329.986
2363,6017.06
2364,7419.94
2365,7684.509
2366,6360.005
2367,5912.959
2368,5639.7
2369,4014.584
2370,1990.47
2371,465.418
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,166.162
2385,522.549
2386,1329.597
2387,2972.788
2388,1143.222
2389,2498.268
2390,3658.504
2391,3544.998
2392,3508.548
2393,971.507
2394,1235.467
2395,652.46
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,51.675
2409,1946.144
2410,3909.605
2411,5127.441
2412,8195.442
2413,6962.173
2414,8071.932
2415,7390.575
2416,6645.722
2417,5002.568
2418,2878.477
2419,890.263
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,121.733
2432,1581.405
2433,3700.226
2434,5618.558
2435,7100.607
2436,8106.493
2437,8333.333
2438,7903.82
2439,7180.103
2440,5886.887
2441,4423.041
2442,2815.515
2443,899.683
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,36.418
2456,610.393
2457,1132.459
2458,631.806
2459,1379.152
2460,2316.005
2461,8333.333
2462,8333.333
2463,7869.982
2464,6737.527
2465,5062.806
2466,3003.027
2467,971.806
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,180.792
2480,1871.709
2481,4187.142
2482,6206.549
2483,7712.947
2484,8333.333
2485,8333.333
2486,8333.333
2487,8230.224
2488,7063.782
2489,5344.837
2490,3204.426
2491,918.102
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,257.77
2504,1834.544
2505,4070.373
2506,6015.712
2507,7600.162
2508,8333.333
2509,8333.333
2510,8333.333
2511,7675.618
2512,6300.413
2513,4791.484
2514,2530.322
2515,905.257
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,55.546
2528,241.324
2529,798.422
2530,428.825
2531,1034.847
2532,4161.961
2533,3562.34
2534,4005.76
2535,3969.174
2536,3588.774
2537,1375.885
2538,1056.64
2539,265.403
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,460.021
2553,2124.69
2554,3667.133
2555,5382.96
2556,4778.026
2557,5916.744
2558,6384.343
2559,4442.31
2560,3147.934
2561,2438.482
2562,2534.148
2563,995.686
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,258.525
2576,1612.255
2577,3694.045
2578,5850.598
2579,7203.751
2580,8283.343
2581,8333.333
2582,8333.333
2583,8210.635
2584,6941.944
2585,5288.788
2586,3195.983
2587,1152.173
2588,27.476
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,420.559
2600,2005.078
2601,3609.777
2602,6054.762
2603,7148.711
2604,7843.85
2605,8118.655
2606,7766.468
2607,6869.68
2608,5220.667
2609,4239.249
2610,2384.523
2611,864.211
2612,9.871
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,243.141
2624,1435.204
2625,2991.816
2626,4195.738
2627,6399.332
2628,6556.41
2629,6402.797
2630,6760.869
2631,6584.9
2632,4620.903
2633,3860.842
2634,2060.226
2635,865.407
2636,9.633
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,475.845
2648,2053.353
2649,4153.382
2650,6003.938
2651,7422.849
2652,8333.333
2653,8333.333
2654,8333.333
2655,7999.662
2656,6828.692
2657,5168.759
2658,3177.017
2659,1230.317
2660,49.867
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,438.758
2672,1581.666
2673,4022.747
2674,5601.137
2675,7465.001
2676,8333.333
2677,8333.333
2678,8333.333
2679,7403.272
2680,5972.664
2681,4889.943
2682,2910.342
2683,998.208
2684,38.166
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,294.803
2696,132.812
2697,1110.34
2698,3058.019
2699,3395.682
2700,3931.712
2701,4865.726
2702,6754.714
2703,7289.86
2704,6190.175
2705,4194.05
2706,3169.143
2707,1241.422
2708,54.83
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,558.747
2720,2105.99
2721,4188.19
2722,6050.562
2723,7528.746
2724,8333.333
2725,8333.333
2726,8333.333
2727,7968.824
2728,6779.021
2729,5217.26
2730,3236.139
2731,1286.23
2732,82.959
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,377.979
2744,686.886
2745,3413.368
2746,5849.0
2747,6714.144
2748,7504.162
2749,8074.914
2750,7988.87
2751,7577.699
2752,6558.949
2753,5131.542
2754,3195.505
2755,1290.546
2756,31.345
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,213.675
2768,694.902
2769,1056.771
2770,1000.08
2771,1236.339
2772,1207.175
2773,1331.538
2774,676.826
2775,500.929
2776,935.28
2777,763.735
2778,421.724
2779,439.518
2780,20.561
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,285.82
2792,287.674
2793,1745.527
2794,3399.85
2795,3905.012
2796,3732.21
2797,3415.355
2798,4528.151
2799,3434.899
2800,1249.417
2801,2656.452
2802,2054.334
2803,529.324
2804,8.919
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,58.251
2816,406.123
2817,1419.113
2818,1620.541
2819,2196.145
2820,3538.204
2821,3007.99
2822,6680.1
2823,5136.483
2824,5752.554
2825,4595.091
2826,2979.016
2827,1214.692
2828,85.278
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,547.037
2840,2412.989
2841,3968.697
2842,5715.426
2843,6950.157
2844,7997.363
2845,8333.333
2846,8332.06
2847,7678.663
2848,6852.356
2849,5370.391
2850,3467.292
2851,1497.639
2852,125.067
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,804.046
2864,2471.327
2865,4564.154
2866,6311.97
2867,7451.179
2868,8333.333
2869,8333.333
2870,7719.277
2871,7607.912
2872,5537.604
2873,1717.05
2874,1586.724
2875,163.878
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,88.143
2888,512.803
2889,1577.11
2890,1487.871
2891,2528.839
2892,6876.736
2893,5562.856
2894,5214.1
2895,7293.62
2896,4918.103
2897,4792.864
2898,2441.785
2899,1036.377
2900,90.515
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,350.372
2912,2096.592
2913,3627.547
2914,5088.793
2915,7059.541
2916,7835.097
2917,6843.295
2918,7317.822
2919,6842.972
2920,6306.341
2921,4838.51
2922,2594.479
2923,1048.99
2924,99.401
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,471.273
2936,1875.329
2937,3461.584
2938,5089.516
2939,5734.877
2940,6967.932
2941,6909.796
2942,6894.997
2943,6469.87
2944,6126.994
2945,4689.974
2946,2879.72
2947,1039.773
2948,115.481
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,257.456
2960,371.873
2961,2267.748
2962,4084.983
2963,5811.316
2964,6498.231
2965,7506.076
2966,6846.129
2967,6816.651
2968,5841.969
2969,4523.935
2970,2821.074
2971,1036.035
2972,125.82
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,36.167
2984,349.814
2985,1295.088
2986,1813.697
2987,1416.46
2988,6537.708
2989,6165.917
2990,6512.549
2991,5896.887
2992,5305.022
2993,3611.411
2994,263.613
2995,912.84
2996,137.404
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,316.056
3008,1544.071
3009,3713.163
3010,5209.142
3011,6459.792
3012,7251.242
3013,7624.836
3014,7554.794
3015,7029.021
3016,6001.205
3017,4652.758
3018,2890.809
3019,1050.383
3020,131.867
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,381.89
3032,1105.17
3033,691.148
3034,2418.498
3035,3026.724
3036,3822.194
3037,3675.971
3038,3623.27
3039,3909.733
3040,4675.275
3041,4416.968
3042,2317.497
3043,664.232
3044,116.354
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,230.758
3056,104.507
3057,573.222
3058,1347.921
3059,1145.62
3060,826.487
3061,1070.331
3062,918.692
3063,1503.554
3064,664.323
3065,1400.362
3066,1312.003
3067,1096.315
3068,165.342
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,485.81
3080,2113.093
3081,4055.066
3082,4948.452
3083,6073.17
3084,7894.512
3085,7431.44
3086,6871.465
3087,5237.693
3088,3559.576
3089,3071.976
3090,2373.335
3091,925.717
3092,195.418
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,17.574
3103,549.08
3104,2199.377
3105,4110.592
3106,5579.107
3107,6730.791
3108,7539.012
3109,7871.443
3110,7706.201
3111,6927.938
3112,5952.162
3113,4655.878
3114,2124.889
3115,1003.059
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,272.201
3128,902.679
3129,1169.044
3130,1923.06
3131,4375.587
3132,5853.61
3133,2106.566
3134,2089.111
3135,1826.059
3136,649.742
3137,663.096
3138,432.432
3139,202.226
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,103.527
3152,577.524
3153,989.192
3154,2698.156
3155,1767.873
3156,2469.998
3157,2778.3
3158,2421.108
3159,2384.623
3160,1289.984
3161,950.965
3162,856.805
3163,350.812
3164,204.874
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,37.483
3176,67.958
3177,310.35
3178,3188.629
3179,1109.592
3180,3959.996
3181,4867.899
3182,4062.929
3183,6082.395
3184,4567.402
3185,2524.423
3186,2326.137
3187,196.66
3188,104.28
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,543.407
3200,1989.463
3201,2996.144
3202,4175.753
3203,5082.657
3204,7361.557
3205,7859.123
3206,8309.582
3207,7719.476
3208,6646.053
3209,5161.694
3210,3297.494
3211,1286.57
3212,191.195
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,60.876
3223,612.357
3224,2355.246
3225,4360.743
3226,5949.095
3227,7138.964
3228,7960.003
3229,8243.019
3230,8093.521
3231,7497.756
3232,6431.299
3233,5005.881
3234,3202.097
3235,1299.954
3236,207.368
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,60.707
3247,637.961
3248,2344.159
3249,4300.514
3250,5840.615
3251,6936.472
3252,7572.341
3253,7795.808
3254,7606.82
3255,7032.02
3256,6149.275
3257,4864.965
3258,2783.398
3259,1113.732
3260,225.108
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,51.549
3271,578.805
3272,1256.928
3273,1802.762
3274,5473.949
3275,6528.371
3276,7077.992
3277,7216.561
3278,6605.104
3279,5791.576
3280,1451.688
3281,2126.771
3282,1469.063
3283,482.516
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,81.64
3295,552.771
3296,2249.317
3297,4424.378
3298,6120.45
3299,7389.274
3300,8218.032
3301,8333.333
3302,8323.489
3303,7629.297
3304,6543.049
3305,5123.484
3306,3341.026
3307,1362.997
3308,201.451
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,76.504
3319,672.991
3320,2386.798
3321,4309.925
3322,5858.578
3323,7033.931
3324,7793.029
3325,7345.884
3326,7340.297
3327,6756.651
3328,5330.408
3329,4826.935
3330,3188.039
3331,1336.605
3332,214.27
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,78.649
3343,669.703
3344,2300.055
3345,3559.623
3346,5675.671
3347,6124.459
3348,6902.838
3349,7199.293
3350,7223.863
3351,6214.022
3352,5739.29
3353,4854.397
3354,3152.295
3355,1272.215
3356,225.624
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,82.185
3367,620.23
3368,2328.128
3369,3472.497
3370,4953.933
3371,5175.067
3372,5140.788
3373,6819.52
3374,4085.867
3375,4523.802
3376,3591.106
3377,2361.771
3378,1302.473
3379,961.891
3380,272.106
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,6.196
3391,422.642
3392,1036.743
3393,2150.269
3394,2390.545
3395,2708.62
3396,3155.197
3397,2215.584
3398,3640.031
3399,3030.912
3400,1549.069
3401,1466.078
3402,934.571
3403,1337.315
3404,241.514
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,75.883
3415,318.995
3416,1159.676
3417,1555.885
3418,1863.848
3419,2659.402
3420,3486.828
3421,4109.804
3422,6773.462
3423,7232.473
3424,6294.518
3425,5019.679
3426,1693.072
3427,482.177
3428,0.03
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,20.708
3439,218.812
3440,227.065
3441,2235.412
3442,3471.053
3443,2401.191
3444,2592.01
3445,4450.62
3446,5212.693
3447,3858.266
3448,2114.893
3449,3508.566
3450,1962.332
3451,1227.643
3452,270.389
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,79.973
3463,650.986
3464,1984.84
3465,3699.651
3466,4943.118
3467,4897.524
3468,5251.864
3469,4623.947
3470,3287.558
3471,6282.377
3472,4465.242
3473,3576.782
3474,2433.596
3475,1411.89
3476,292.67
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,120.935
3487,461.771
3488,933.19
3489,2068.473
3490,2636.38
3491,3660.846
3492,5185.232
3493,7910.812
3494,7782.518
3495,7291.814
3496,6376.6
3497,5073.535
3498,3382.394
3499,1455.32
3500,220.81
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,135.122
3511,697.563
3512,2116.473
3513,4488.104
3514,5976.302
3515,6477.023
3516,7855.073
3517,8129.205
3518,7942.391
3519,6507.979
3520,5356.922
3521,4454.81
3522,3431.779
3523,1482.707
3524,265.359
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,111.867
3535,653.597
3536,1687.401
3537,3439.168
3538,4188.612
3539,6105.422
3540,6144.56
3541,6426.56
3542,7111.182
3543,5401.299
3544,5106.592
3545,3816.867
3546,879.15
3547,1355.191
3548,307.831
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,142.683
3559,752.852
3560,2419.629
3561,4263.6
3562,5767.137
3563,5597.474
3564,6977.373
3565,7025.793
3566,6944.233
3567,5706.624
3568,5823.954
3569,3671.453
3570,2824.114
3571,943.111
3572,319.671
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,125.61
3583,678.141
3584,1590.245
3585,778.919
3586,1123.978
3587,1950.846
3588,2656.082
3589,2162.54
3590,504.528
3591,331.018
3592,2380.769
3593,1340.779
3594,1778.983
3595,1004.754
3596,374.848
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,156.647
3607,750.474
3608,2481.445
3609,3317.772
3610,5192.649
3611,7174.57
3612,7250.417
3613,7506.752
3614,8201.086
3615,7634.466
3616,6634.471
3617,4395.344
3618,2946.082
3619,1160.743
3620,7.889
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,34.386
3636,0.748
3637,31.586
3638,32.68
3639,28.363
3640,16.139
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,8.35
3659,59.445
3660,71.971
3661,71.487
3662,70.28
3663,50.514
3664,55.337
3665,0.0
3666,16.666
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,11.383
3679,0.0
3680,6.86
3681,29.926
3682,49.801
3683,65.015
3684,70.996
3685,74.276
3686,73.049
3687,71.184
3688,58.553
3689,41.265
3690,19.988
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.0
3705,0.0
3706,24.113
3707,34.866
3708,16.562
3709,75.251
3710,73.949
3711,28.364
3712,8.907
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,0.0
3729,5.172
3730,0.0
3731,0.0
3732,38.635
3733,59.88
3734,72.622
3735,11.711
3736,0.0
3737,0.0
3738,0.0
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.0
3753,16.254
3754,9.273
3755,34.946
3756,44.561
3757,44.151
3758,42.247
3759,40.022
3760,33.485
3761,13.362
3762,12.49
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.0
3777,15.13
3778,25.316
3779,58.065
3780,40.144
3781,0.0
3782,42.746
3783,49.199
3784,31.824
3785,17.11
3786,8.325
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,13.617
3799,0.0
3800,0.0
3801,0.0
3802,40.853
3803,57.25
3804,65.212
3805,68.926
3806,67.563
3807,61.586
3808,52.819
3809,35.226
3810,15.906
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,8.631
3823,0.0
3824,4.088
3825,25.381
3826,41.433
3827,57.429
3828,65.142
3829,59.959
3830,70.337
3831,65.29
3832,49.974
3833,22.757
3834,15.881
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,0.0
3849,9.393
3850,0.0
3851,8.544
3852,0.0
3853,12.941
3854,57.905
3855,65.221
3856,43.086
3857,12.484
3858,6.217
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.0
3873,0.0
3874,0.0
3875,29.912
3876,17.05
3877,11.308
3878,17.975
3879,28.228
3880,17.166
3881,6.009
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.0
3896,0.0
3897,0.0
3898,18.329
3899,7.398
3900,13.022
3901,4.509
3902,15.585
3903,24.92
3904,6.564
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,22.753
3922,25.442
3923,33.482
3924,26.907
3925,49.513
3926,60.309
3927,61.189
3928,57.04
3929,34.995
3930,16.981
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,3.338
3943,0.0
3944,0.0
3945,0.0
3946,24.661
3947,61.541
