Timestamp,VBG,VAG,VNG,VCG,VAGAUX,VRG,VCGAUX,VBGAUX,RESERVEDB,RESERVEDC,RESERVEDA,IG,IC,IN,IA,IB
0.0,-556.848,-80.352,11.52,645.984,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,2633.26,0.0,-241.08,-2617.58
3.2552085e-05,-551.088,-87.84,12.384,648.288,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,2645.02,0.0,-272.44,-2596.02
6.510417e-05,-545.04,-95.76,12.672,650.448,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,2655.8,0.0,-303.8,-2573.48
9.765625e-05,-538.56,-103.824,13.392,652.464,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2665.6,0.0,-335.16,-2548.98
0.00013020834,-532.368,-111.744,13.824,654.624,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2676.38,0.0,-368.48,-2523.5
0.00016276042,-525.888,-119.52,14.544,656.352,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2685.2,0.0,-401.8,-2496.06
0.0001953125,-519.984,-126.576,14.688,657.792,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2693.04,0.0,-433.16,-2468.62
0.00022786458,-513.936,-133.92,14.688,658.944,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2700.88,0.0,-464.52,-2441.18
0.00026041668,-508.464,-140.976,14.544,660.528,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2707.74,0.0,-494.9,-2414.72
0.00029296876,-503.136,-148.176,14.256,662.256,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,2714.6,0.0,-524.3,-2388.26
0.00032552084,-498.384,-155.232,13.68,664.128,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2721.46,0.0,-552.72,-2363.76
0.00035807292,-493.344,-162.864,13.248,666.288,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2729.3,0.0,-581.14,-2340.24
0.000390625,-487.728,-170.352,13.68,668.304,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2737.14,0.0,-610.54,-2316.72
0.0004231771,-481.68,-178.416,13.392,670.464,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2744.98,0.0,-639.94,-2292.22
0.00045572917,-475.056,-185.904,14.544,671.904,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2752.82,0.0,-669.34,-2266.74
0.00048828125,-468.288,-194.256,14.256,673.344,0.0,4.464,0.0,0.0,0.0,0.0,0.0,0.0,2758.7,0.0,-699.72,-2240.28
0.00052083336,-461.088,-202.464,14.544,674.496,0.0,4.464,0.0,0.0,0.0,0.0,0.0,0.0,2765.56,0.0,-730.1,-2211.86
0.0005533854,-453.744,-211.392,14.256,675.936,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2770.46,0.0,-760.48,-2182.46
0.0005859375,-445.968,-219.6,14.976,676.944,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2776.34,0.0,-792.82,-2153.06
0.0006184896,-438.336,-228.528,14.832,678.096,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2781.24,0.0,-825.16,-2120.72
0.0006510417,-430.128,-237.024,15.552,678.816,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2785.16,0.0,-858.48,-2088.38
0.00068359374,-422.208,-246.096,15.696,680.112,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2789.08,0.0,-890.82,-2056.04
0.00071614585,-413.712,-254.304,16.704,680.544,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2792.02,0.0,-924.14,-2020.76
0.0007486979,-405.504,-263.088,16.848,681.408,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2794.96,0.0,-957.46,-1987.44
0.00078125,-397.008,-271.44,17.424,681.696,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2796.92,0.0,-990.78,-1952.16
0.00081380206,-388.8,-280.224,17.712,682.56,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2799.86,0.0,-1024.1,-1915.9
0.0008463542,-380.16,-288.864,18.0,682.704,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2801.82,0.0,-1057.42,-1880.62
0.0008789062,-371.664,-297.504,18.576,683.28,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2802.8,0.0,-1089.76,-1844.36
0.00091145834,-363.168,-306.288,18.288,683.28,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2804.76,0.0,-1124.06,-1807.12
0.0009440104,-354.384,-314.64,19.296,683.712,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,2804.76,0.0,-1156.4,-1770.86
0.0009765625,-345.888,-323.136,19.296,683.568,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2805.74,0.0,-1190.7,-1733.62
0.0010091146,-336.672,-331.2,20.736,683.568,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2805.74,0.0,-1223.04,-1696.38
0.0010416667,-328.032,-339.984,20.448,683.424,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2805.74,0.0,-1256.36,-1659.14
0.0010742188,-318.528,-348.192,22.032,683.28,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2804.76,0.0,-1288.7,-1619.94
0.0011067708,-309.744,-357.264,21.456,683.136,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2803.78,0.0,-1321.04,-1581.72
0.0011393229,-300.096,-365.616,22.608,682.848,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2802.8,0.0,-1354.36,-1542.52
0.001171875,-291.312,-374.832,22.032,682.848,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2801.82,0.0,-1388.66,-1503.32
0.0012044271,-281.664,-383.04,23.328,682.272,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2800.84,0.0,-1421.98,-1462.16
0.0012369792,-272.736,-392.112,23.184,682.272,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2799.86,0.0,-1455.3,-1422.96
0.0012695312,-263.088,-399.6,24.768,681.408,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2798.88,0.0,-1489.6,-1381.8
0.0013020834,-254.592,-408.816,23.472,681.264,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2796.92,0.0,-1521.94,-1341.62
0.0013346354,-245.088,-416.736,24.624,680.4,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2794.96,0.0,-1555.26,-1302.42
0.0013671875,-236.304,-425.52,24.336,680.256,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,2793.0,0.0,-1588.58,-1261.26
0.0013997395,-227.52,-433.296,24.336,679.104,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2791.04,0.0,-1621.9,-1222.06
0.0014322917,-219.168,-441.216,23.904,678.384,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2788.1,0.0,-1653.26,-1181.88
0.0014648438,-210.384,-448.416,23.76,676.8,0.0,4.464,0.0,0.0,0.0,0.0,0.0,0.0,2785.16,0.0,-1684.62,-1142.68
0.0014973958,-201.744,-455.616,24.48,675.936,0.0,4.464,0.0,0.0,0.0,0.0,0.0,0.0,2782.22,0.0,-1715.0,-1104.46
0.001529948,-193.536,-462.528,24.336,674.352,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2777.32,0.0,-1743.42,-1065.26
0.0015625,-185.328,-469.296,24.192,672.912,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2771.44,0.0,-1772.82,-1026.06
0.0015950521,-177.264,-476.208,23.76,671.472,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2767.52,0.0,-1801.24,-987.84
0.0016276041,-168.912,-483.12,23.328,669.744,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2761.64,0.0,-1828.68,-950.6
0.0016601563,-161.136,-489.6,23.04,668.304,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.0,2755.76,0.0,-1855.14,-912.38
0.0016927083,-152.784,-496.08,22.608,665.856,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,2748.9,0.0,-1881.6,-874.16
0.0017252604,-144.72,-502.56,22.032,663.984,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,2743.02,0.0,-1908.06,-836.92
0.0017578125,-136.368,-508.896,22.176,662.112,0.0,3.888,0.0,0.0,0.0,0.0,0.0,0.0,2734.2,0.0,-1934.52,-798.7
0.0017903646,-128.592,-515.376,21.024,659.952,0.0,3.888,0.0,0.0,0.0,0.0,0.0,0.0,2727.34,0.0,-1960.0,-760.48
0.0018229167,-120.24,-521.856,21.168,658.08,0.0,3.888,0.0,0.0,0.0,0.0,0.0,0.0,2719.5,0.0,-1986.46,-723.24
0.0018554687,-112.896,-528.192,20.448,656.496,0.0,3.888,0.0,0.0,0.0,0.0,0.0,0.0,2711.66,0.0,-2011.94,-685.02
0.0018880208,-105.408,-534.096,20.16,654.768,0.0,3.888,0.0,0.0,0.0,0.0,0.0,0.0,2704.8,0.0,-2036.44,-647.78
0.001920573,-98.496,-539.424,19.872,652.896,0.0,3.744,0.0,0.0,0.0,0.0,0.0,0.0,2696.96,0.0,-2060.94,-611.52
0.001953125,-91.008,-544.464,19.872,650.448,0.0,3.744,0.0,0.0,0.0,0.0,0.0,0.0,2689.12,0.0,-2084.46,-576.24
0.001985677,-83.52,-549.504,19.728,648.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2680.3,0.0,-2106.02,-540.96
0.002018229,-75.888,-554.4,19.296,644.976,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2670.5,0.0,-2127.58,-504.7
0.0020507812,-68.256,-559.008,19.152,641.808,0.0,3.456,0.0,0.0,0.0,0.0,0.0,0.0,2659.72,0.0,-2149.14,-468.44
0.0020833334,-61.056,-563.616,17.712,638.064,0.0,3.312,0.0,0.0,0.0,0.0,0.0,0.0,2647.96,0.0,-2168.74,-432.18
0.0021158855,-54.0,-567.792,17.568,635.04,0.0,3.312,0.0,0.0,0.0,0.0,0.0,0.0,2635.22,0.0,-2188.34,-395.92
0.0021484375,-47.088,-572.112,16.56,631.872,0.0,3.168,0.0,0.0,0.0,0.0,0.0,0.0,2622.48,0.0,-2206.96,-361.62
0.0021809896,-40.464,-576.0,16.416,628.848,0.0,3.168,0.0,0.0,0.0,0.0,0.0,0.0,2609.74,0.0,-2223.62,-326.34
0.0022135417,-33.84,-580.176,15.696,625.824,0.0,3.168,0.0,0.0,0.0,0.0,0.0,0.0,2596.02,0.0,-2241.26,-292.04
0.0022460937,-26.928,-584.496,15.552,623.088,0.0,3.024,0.0,0.0,0.0,0.0,0.0,0.0,2584.26,0.0,-2257.92,-257.74
0.0022786458,-19.872,-588.816,14.832,619.92,0.0,3.024,0.0,0.0,0.0,0.0,0.0,0.0,2570.54,0.0,-2274.58,-223.44
0.0023111978,-13.104,-592.704,14.544,616.752,0.0,3.024,0.0,0.0,0.0,0.0,0.0,0.0,2557.8,0.0,-2292.22,-190.12
0.00234375,-6.336,-596.448,13.824,613.296,0.0,3.024,0.0,0.0,0.0,0.0,0.0,0.0,2544.08,0.0,-2307.9,-156.8
0.0023763021,0.0,-599.616,13.536,609.696,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2530.36,0.0,-2323.58,-123.48
0.0024088542,6.336,-602.928,12.672,605.952,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,2515.66,0.0,-2338.28,-90.16
0.0024414062,12.816,-605.952,12.816,602.64,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,2500.96,0.0,-2352.0,-56.84
0.0024739583,19.296,-609.696,11.808,599.184,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,2485.28,0.0,-2365.72,-24.5
0.0025065104,25.776,-613.296,11.232,595.872,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,2471.56,0.0,-2380.42,7.84
0.0025390624,32.4,-616.896,10.8,592.56,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,2456.86,0.0,-2396.1,40.18
0.0025716147,39.168,-620.064,10.944,589.104,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,2443.14,0.0,-2409.82,72.52
0.0026041667,45.648,-622.368,11.376,585.072,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,2428.44,0.0,-2424.52,104.86
0.0026367188,52.848,-624.96,10.944,580.32,0.0,3.168,0.0,0.0,0.0,0.0,0.0,0.0,2412.76,0.0,-2438.24,138.18
0.0026692708,60.624,-627.552,11.376,575.28,0.0,3.456,0.0,0.0,0.0,0.0,0.0,0.0,2396.1,0.0,-2450.0,172.48
0.002701823,68.832,-629.856,12.384,570.24,0.0,3.888,0.0,0.0,0.0,0.0,0.0,0.0,2377.48,0.0,-2462.74,206.78
0.002734375,76.752,-632.448,12.672,565.056,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,2357.88,0.0,-2474.5,244.02
0.002766927,83.808,-634.464,13.392,560.592,0.0,4.608,0.0,0.0,0.0,0.0,0.0,0.0,2337.3,0.0,-2487.24,279.3
0.002799479,90.72,-636.336,14.112,556.128,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,2317.7,0.0,-2499.0,313.6
0.0028320313,98.64,-638.064,15.408,550.944,0.0,5.328,0.0,0.0,0.0,0.0,0.0,0.0,2297.12,0.0,-2509.78,347.9
0.0028645834,107.28,-639.936,16.992,545.328,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,2276.54,0.0,-2519.58,384.16
0.0028971354,116.064,-642.096,17.712,539.424,0.0,6.048,0.0,0.0,0.0,0.0,0.0,0.0,2254.0,0.0,-2530.36,420.42
0.0029296875,124.128,-644.4,18.288,533.952,0.0,6.336,0.0,0.0,0.0,0.0,0.0,0.0,2230.48,0.0,-2541.14,458.64
0.0029622396,132.048,-646.416,18.864,528.48,0.0,6.624,0.0,0.0,0.0,0.0,0.0,0.0,2207.94,0.0,-2550.94,495.88
0.0029947916,139.536,-648.144,19.296,523.008,0.0,6.912,0.0,0.0,0.0,0.0,0.0,0.0,2185.4,0.0,-2560.74,532.14
0.0030273437,147.024,-649.872,19.872,517.824,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2160.9,0.0,-2570.54,568.4
0.003059896,153.936,-651.456,20.304,512.64,0.0,7.344,0.0,0.0,0.0,0.0,0.0,0.0,2139.34,0.0,-2579.36,603.68
0.003092448,161.568,-652.896,21.6,507.456,0.0,7.488,0.0,0.0,0.0,0.0,0.0,0.0,2117.78,0.0,-2587.2,637.0
0.003125,169.2,-654.48,22.608,502.416,0.0,7.632,0.0,0.0,0.0,0.0,0.0,0.0,2095.24,0.0,-2596.02,669.34
0.003157552,177.264,-655.92,24.336,496.944,0.0,7.776,0.0,0.0,0.0,0.0,0.0,0.0,2072.7,0.0,-2603.86,703.64
0.0031901042,184.896,-657.648,24.912,491.328,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,2050.16,0.0,-2611.7,737.94
0.0032226562,192.816,-658.656,26.208,485.424,0.0,8.064,0.0,0.0,0.0,0.0,0.0,0.0,2027.62,0.0,-2618.56,771.26
0.0032552083,200.592,-659.808,27.216,479.664,0.0,8.064,0.0,0.0,0.0,0.0,0.0,0.0,2004.1,0.0,-2625.42,804.58
0.0032877603,209.952,-662.4,28.368,473.616,0.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,1980.58,0.0,-2633.26,838.88
0.0033203126,218.304,-663.84,28.944,467.136,0.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,1956.08,0.0,-2641.1,875.14
0.0033528646,227.232,-665.136,29.52,459.936,0.0,8.496,0.0,0.0,0.0,0.0,0.0,0.0,1931.58,0.0,-2647.96,910.42
0.0033854167,236.016,-666.288,30.096,452.736,0.0,8.496,0.0,0.0,0.0,0.0,0.0,0.0,1905.12,0.0,-2654.82,946.68
0.0034179688,244.656,-667.296,30.096,445.104,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,1876.7,0.0,-2659.72,983.92
0.0034505208,253.008,-668.304,29.952,437.76,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,1848.28,0.0,-2665.6,1021.16
0.0034830729,261.36,-669.168,29.808,429.984,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,1819.86,0.0,-2670.5,1057.42
0.003515625,270.0,-669.888,29.952,422.208,0.0,8.784,0.0,0.0,0.0,0.0,0.0,0.0,1790.46,0.0,-2674.42,1094.66
0.0035481772,278.496,-670.464,29.664,414.288,0.0,8.784,0.0,0.0,0.0,0.0,0.0,0.0,1761.06,0.0,-2678.34,1130.92
0.0035807292,287.712,-671.184,30.24,406.224,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,1730.68,0.0,-2681.28,1168.16
0.0036132813,296.64,-671.616,30.816,398.16,0.0,8.784,0.0,0.0,0.0,0.0,0.0,0.0,1699.32,0.0,-2685.2,1206.38
0.0036458333,306.0,-672.048,31.968,389.952,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,1666.98,0.0,-2689.12,1244.6
0.0036783854,314.64,-672.48,31.68,381.744,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,1634.64,0.0,-2692.06,1283.8
0.0037109375,323.712,-672.768,32.4,373.248,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,1603.28,0.0,-2695.0,1322.02
0.0037434895,331.488,-672.768,31.392,364.896,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1569.96,0.0,-2696.96,1360.24
0.0037760416,340.416,-672.768,31.824,356.112,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1536.64,0.0,-2697.94,1397.48
0.0038085938,348.336,-672.624,30.672,347.328,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1503.32,0.0,-2698.92,1435.7
0.003841146,357.696,-672.624,31.104,338.4,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1469.02,0.0,-2699.9,1471.96
0.003873698,365.76,-672.336,30.384,329.328,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1434.72,0.0,-2699.9,1510.18
0.00390625,375.12,-672.192,30.96,320.256,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1399.44,0.0,-2699.9,1548.4
0.003938802,383.472,-671.904,30.528,311.328,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1364.16,0.0,-2699.9,1586.62
0.003971354,392.688,-671.76,30.96,302.256,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1328.88,0.0,-2699.9,1625.82
0.004003906,400.752,-671.328,30.672,293.616,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1293.6,0.0,-2699.9,1664.04
0.004036458,409.536,-670.896,30.384,284.112,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1257.34,0.0,-2699.9,1701.28
0.0040690103,417.456,-670.464,30.24,275.616,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1221.08,0.0,-2699.9,1739.5
0.0041015623,426.096,-669.888,29.808,266.112,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1185.8,0.0,-2697.94,1777.72
0.0041341144,433.872,-669.456,29.952,258.048,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1149.54,0.0,-2696.96,1813.98
0.004166667,442.8,-668.448,26.928,245.952,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,1112.3,0.0,-2695.0,1852.2
0.004199219,450.72,-667.872,23.616,234.864,0.0,9.072,0.0,0.0,0.0,0.0,0.0,0.0,1072.12,0.0,-2692.06,1890.42
0.004231771,458.784,-667.44,27.648,229.392,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,1034.88,0.0,-2689.12,1928.64
0.004264323,467.136,-666.144,25.632,218.16,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,996.66,0.0,-2687.16,1965.88
0.004296875,473.472,-665.568,23.616,209.808,0.0,8.928,0.0,0.0,0.0,0.0,0.0,0.0,960.4,0.0,-2684.22,2002.14
0.004329427,481.248,-664.272,28.224,204.336,0.0,8.784,0.0,0.0,0.0,0.0,0.0,0.0,924.14,0.0,-2682.26,2037.42
0.004361979,487.584,-663.552,28.368,197.136,0.0,8.784,0.0,0.0,0.0,0.0,0.0,0.0,891.8,0.0,-2680.3,2069.76
0.0043945312,494.784,-662.544,27.216,188.064,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,859.46,0.0,-2677.36,2102.1
0.0044270833,501.408,-661.248,26.784,180.0,0.0,8.352,0.0,0.0,0.0,0.0,0.0,0.0,825.16,0.0,-2674.42,2135.42
0.0044596354,509.04,-659.52,28.224,171.648,0.0,8.208,0.0,0.0,0.0,0.0,0.0,0.0,791.84,0.0,-2670.5,2167.76
0.0044921874,515.52,-658.08,28.368,163.728,0.0,8.064,0.0,0.0,0.0,0.0,0.0,0.0,756.56,0.0,-2666.58,2199.12
0.0045247395,522.432,-656.64,28.656,155.664,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,722.26,0.0,-2661.68,2230.48
0.0045572915,528.768,-654.768,29.376,148.032,0.0,7.776,0.0,0.0,0.0,0.0,0.0,0.0,688.94,0.0,-2656.78,2261.84
0.0045898436,535.104,-653.184,29.376,139.968,0.0,7.632,0.0,0.0,0.0,0.0,0.0,0.0,654.64,0.0,-2651.88,2292.22
0.0046223956,541.296,-651.168,29.664,132.048,0.0,7.344,0.0,0.0,0.0,0.0,0.0,0.0,620.34,0.0,-2646.0,2322.6
0.004654948,547.488,-648.72,29.952,123.696,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,587.02,0.0,-2639.14,2352.0
0.0046875,553.248,-646.128,29.952,115.2,0.0,7.056,0.0,0.0,0.0,0.0,0.0,0.0,551.74,0.0,-2632.28,2380.42
0.0047200522,559.296,-643.392,30.384,106.704,0.0,6.768,0.0,0.0,0.0,0.0,0.0,0.0,515.48,0.0,-2622.48,2409.82
0.0047526043,565.056,-640.8,30.24,98.496,0.0,6.624,0.0,0.0,0.0,0.0,0.0,0.0,480.2,0.0,-2613.66,2438.24
0.0047851563,570.96,-638.496,31.104,90.72,0.0,6.336,0.0,0.0,0.0,0.0,0.0,0.0,444.92,0.0,-2604.84,2465.68
0.0048177084,575.856,-636.48,30.096,83.232,0.0,6.192,0.0,0.0,0.0,0.0,0.0,0.0,409.64,0.0,-2595.04,2493.12
0.0048502604,581.04,-634.464,30.096,76.032,0.0,6.048,0.0,0.0,0.0,0.0,0.0,0.0,376.32,0.0,-2586.22,2518.6
0.0048828125,585.648,-632.736,29.52,69.264,0.0,6.048,0.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,-2577.4,2544.08
0.0049153646,590.112,-630.864,29.088,62.496,0.0,6.048,0.0,0.0,0.0,0.0,0.0,0.0,311.64,0.0,-2568.58,2568.58
0.0049479166,594.144,-627.84,29.088,55.584,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,280.28,0.0,-2559.76,2591.12
0.0049804687,597.168,-624.24,28.224,48.096,0.0,5.328,0.0,0.0,0.0,0.0,0.0,0.0,248.92,0.0,-2548.0,2611.7
0.0050130207,600.192,-619.488,27.792,40.176,0.0,4.896,0.0,0.0,0.0,0.0,0.0,0.0,217.56,0.0,-2535.26,2631.3
0.0050455728,603.36,-614.88,27.648,32.4,0.0,4.464,0.0,0.0,0.0,0.0,0.0,0.0,186.2,0.0,-2520.56,2648.94
0.005078125,606.816,-610.272,28.224,24.624,0.0,4.032,0.0,0.0,0.0,0.0,0.0,0.0,151.9,0.0,-2502.92,2665.6
0.005110677,610.416,-606.24,28.368,17.136,0.0,3.744,0.0,0.0,0.0,0.0,0.0,0.0,118.58,0.0,-2486.26,2683.24
0.0051432294,614.592,-602.784,28.8,9.792,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,85.26,0.0,-2469.6,2699.9
0.0051757814,618.624,-599.904,28.944,2.88,0.0,3.456,0.0,0.0,0.0,0.0,0.0,0.0,51.94,0.0,-2454.9,2717.54
0.0052083335,622.944,-597.312,29.088,-3.6,0.0,3.312,0.0,0.0,0.0,0.0,0.0,0.0,20.58,0.0,-2440.2,2736.16
0.0052408855,626.832,-595.008,28.656,-10.08,0.0,3.312,0.0,0.0,0.0,0.0,0.0,0.0,-9.8,0.0,-2426.48,2754.78
0.0052734376,630.576,-592.272,28.8,-16.416,0.0,3.168,0.0,0.0,0.0,0.0,0.0,0.0,-40.18,0.0,-2414.72,2773.4
0.0053059896,633.456,-589.248,28.08,-23.04,0.0,3.024,0.0,0.0,0.0,0.0,0.0,0.0,-69.58,0.0,-2402.96,2792.02
0.0053385417,636.48,-585.36,28.656,-29.52,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,-98.98,0.0,-2390.22,2808.68
0.0053710938,638.784,-581.472,27.648,-36.432,0.0,2.736,0.0,0.0,0.0,0.0,0.0,0.0,-128.38,0.0,-2375.52,2825.34
0.005403646,641.952,-577.728,28.08,-42.912,0.0,2.448,0.0,0.0,0.0,0.0,0.0,0.0,-157.78,0.0,-2361.8,2841.02
0.005436198,644.832,-574.128,27.936,-49.536,0.0,2.448,0.0,0.0,0.0,0.0,0.0,0.0,-187.18,0.0,-2348.08,2857.68
0.00546875,647.424,-570.672,27.36,-56.16,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,-216.58,0.0,-2333.38,2872.38
0.005501302,649.152,-566.496,26.352,-62.784,0.0,2.016,0.0,0.0,0.0,0.0,0.0,0.0,-245.98,0.0,-2318.68,2887.08
0.005533854,650.88,-561.744,25.632,-69.84,0.0,1.728,0.0,0.0,0.0,0.0,0.0,0.0,-275.38,0.0,-2303.0,2900.8
0.005566406,652.608,-556.848,24.624,-77.184,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,-304.78,0.0,-2286.34,2913.54
0.005598958,654.336,-551.664,23.904,-84.672,0.0,1.152,0.0,0.0,0.0,0.0,0.0,0.0,-335.16,0.0,-2267.72,2924.32
0.0056315106,656.064,-545.616,23.616,-92.736,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,-367.5,0.0,-2248.12,2936.08
0.0056640627,657.792,-538.416,23.472,-101.664,0.0,0.288,0.0,0.0,0.0,0.0,0.0,0.0,-399.84,0.0,-2225.58,2946.86
0.0056966147,658.8,-530.208,23.328,-111.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-435.12,0.0,-2201.08,2956.66
0.005729167,659.808,-522.144,24.048,-119.52,0.0,-0.432,0.0,0.0,0.0,0.0,0.0,0.0,-471.38,0.0,-2174.62,2965.48
0.005761719,661.104,-514.656,24.768,-127.728,0.0,-0.576,0.0,0.0,0.0,0.0,0.0,0.0,-507.64,0.0,-2146.2,2973.32
0.005794271,662.256,-508.032,24.48,-135.792,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,-543.9,0.0,-2118.76,2980.18
0.005826823,663.84,-502.416,24.624,-142.704,0.0,-0.864,0.0,0.0,0.0,0.0,0.0,0.0,-577.22,0.0,-2092.3,2988.02
0.005859375,665.28,-497.52,24.336,-149.472,0.0,-0.864,0.0,0.0,0.0,0.0,0.0,0.0,-609.56,0.0,-2067.8,2995.86
0.005891927,667.152,-493.056,23.184,-156.528,0.0,-0.864,0.0,0.0,0.0,0.0,0.0,0.0,-640.92,0.0,-2045.26,3003.7
