Year,Month,Day,Hour,Minute,wind_speed,power_raw,power_output
2023,1,14,9,0,3.7,5056.507331875759,1500.0
2023,1,14,10,0,3.66,4894.279027706989,1500.0
2023,1,14,11,0,2.93,2511.009351760432,1500.0
2023,1,14,12,0,2.08,898.3291119362077,898.3291119362077
2023,1,14,13,0,2.43,1432.3999259649652,1432.3999259649652
2023,1,14,14,0,2.67,1900.1122295938687,1500.0
2023,1,14,15,0,3.03,2776.983853563479,1500.0
2023,1,14,16,0,2.24,1121.991389691832,1121.991389691832
2023,1,14,17,0,0.63,24.96129526017289,24.96129526017289
2023,1,14,18,0,2.14,978.3331943005268,978.3331943005268
2023,1,14,19,0,2.42,1414.788649890849,1414.788649890849
2023,1,14,20,0,3.0,2695.313169222858,1500.0
2023,1,14,21,0,2.68,1921.541865991051,1500.0
2023,1,14,22,0,3.33,3686.1938449374265,1500.0
2023,1,14,23,0,3.88,5830.967836667576,1500.0
2023,1,15,0,0,4.46,8856.253622541992,1500.0
2023,1,15,1,0,3.41,3958.2990861099074,1500.0
2023,1,15,2,0,3.97,6246.215869457557,1500.0
2023,1,15,3,0,4.17,7238.584258215123,1500.0
2023,1,15,4,0,6.09,22547.44555927247,1500.0
2023,1,15,5,0,6.55,28052.357768108257,1500.0
2023,1,15,6,0,7.81,47555.26112613482,1500.0
2023,1,15,7,0,7.79,47190.85458600308,1500.0
2023,1,15,8,0,8.950000000000001,71567.29044748825,1500.0
2023,1,15,9,0,9.48,85049.24861699002,1500.0
2023,1,15,10,0,8.290000000000001,56873.382814743556,1500.0
2023,1,15,11,0,8.35,58117.22851420463,1500.0
2023,1,15,12,0,7.7,45574.05211425256,1500.0
2023,1,15,13,0,7.69,45396.72137143816,1500.0
2023,1,15,14,0,7.9,49218.31517186922,1500.0
2023,1,15,15,0,8.16,54239.53346720524,1500.0
2023,1,15,16,0,8.45,60230.37899547875,1500.0
2023,1,15,17,0,9.21,77987.38526202815,1500.0
2023,1,15,18,0,9.9,96861.46936236187,1500.0
2023,1,15,19,0,10.38,111644.55053287258,1500.0
2023,1,15,20,0,11.42,148676.9970888186,1500.0
2023,1,15,21,0,11.95,170352.7641938136,1500.0
2023,1,15,22,0,12.29,185310.96505190225,1500.0
2023,1,15,23,0,10.18,105314.65347510294,1500.0
2023,1,16,0,0,11.47,150638.4099239107,1500.0
2023,1,16,1,0,11.8,164017.9921131323,1500.0
2023,1,16,2,0,11.4,147897.2242215967,1500.0
2023,1,16,3,0,11.47,150638.4099239107,1500.0
2023,1,16,4,0,11.59,155416.0178288992,1500.0
2023,1,16,5,0,11.45,149851.78796644646,1500.0
2023,1,16,6,0,11.51,152219.9026950538,1500.0
2023,1,16,7,0,11.9,168223.37944201563,1500.0
2023,1,16,8,0,10.43,113265.69505431228,1500.0
2023,1,16,9,0,11.24,141756.96380813443,1500.0
2023,1,16,10,0,11.8,164017.9921131323,1500.0
2023,1,16,11,0,10.88,128567.78303337538,1500.0
2023,1,16,12,0,9.27,79521.51978356541,1500.0
2023,1,16,13,0,9.85,95401.27097463365,1500.0
2023,1,16,14,0,8.22,55444.812828965645,1500.0
2023,1,16,15,0,8.77,67335.52478740254,1500.0
2023,1,16,16,0,9.74,92240.64682616286,1500.0
2023,1,16,17,0,11.84,165691.6322509048,1500.0
2023,1,16,18,0,10.01,100126.19249501286,1500.0
2023,1,16,19,0,10.79,125403.54197428425,1500.0
2023,1,16,20,0,11.44,149459.50599838654,1500.0
2023,1,16,21,0,11.77,162770.18520175014,1500.0
2023,1,16,22,0,12.33,187126.243297759,1500.0
2023,1,16,23,0,11.95,170352.7641938136,1500.0
2023,1,17,0,0,11.33,145189.49634008994,1500.0
2023,1,17,1,0,11.55,153812.4258856024,1500.0
2023,1,17,2,0,11.07,135421.7219443503,1500.0
2023,1,17,3,0,9.61,88596.30959752081,1500.0
2023,1,17,4,0,10.96,131424.74152051116,1500.0
2023,1,17,5,0,10.66,120925.27485108473,1500.0
2023,1,17,6,0,10.66,120925.27485108473,1500.0
2023,1,17,7,0,11.62,156625.99871526443,1500.0
2023,1,17,8,0,11.01,133231.65600995088,1500.0
2023,1,17,9,0,11.32,144805.3973428118,1500.0
2023,1,17,10,0,10.58,118223.1351523891,1500.0
2023,1,17,11,0,10.63,119907.20026236818,1500.0
2023,1,17,12,0,10.69,121949.09584747806,1500.0
2023,1,17,13,0,10.45,113918.5216660562,1500.0
2023,1,17,14,0,10.24,107187.79550268788,1500.0
2023,1,17,15,0,10.27,108132.63843259665,1500.0
2023,1,17,16,0,9.85,95401.27097463365,1500.0
2023,1,17,17,0,10.62,119569.11625047341,1500.0
2023,1,17,18,0,9.77,93095.60106187806,1500.0
2023,1,17,19,0,9.65,89707.22225182303,1500.0
2023,1,17,20,0,10.38,111644.55053287258,1500.0
2023,1,17,21,0,8.89,70137.57595187754,1500.0
2023,1,17,22,0,8.69,65509.57749375791,1500.0
2023,1,17,23,0,8.48,60874.16622563805,1500.0
2023,1,18,0,0,8.69,65509.57749375791,1500.0
2023,1,18,1,0,7.96,50348.28388993064,1500.0
2023,1,18,2,0,7.0600000000000005,35128.497298489776,1500.0
2023,1,18,3,0,6.09,22547.44555927247,1500.0
2023,1,18,4,0,5.12,13398.474437835985,1500.0
2023,1,18,5,0,4.11,6930.601603620706,1500.0
2023,1,18,6,0,5.86,20088.074814083455,1500.0
2023,1,18,7,0,3.69,5015.619331272233,1500.0
2023,1,18,8,0,2.69,1943.1320232614214,1500.0
2023,1,18,9,0,4.07,6730.211258726634,1500.0
2023,1,18,10,0,2.02,822.8100306854757,822.8100306854757
2023,1,18,11,0,1.73,516.8729191336691,516.8729191336691
2023,1,18,12,0,2.5,1559.7877136706356,1500.0
2023,1,18,13,0,3.61,4696.42157840709,1500.0
2023,1,18,14,0,4.71,10430.573566383353,1500.0
